,UF,Município,População,Casos novos notificados na semana epidemiológica,Casos Acumulados,Incidência covid-19 (100 mil hab),Óbitos novos notificados na semana epidemiológica,Óbitos Acumulados,Taxa mortalidade (100 mil hab),Letalidade (%), Casos por 100 mil (recalc),Óbitos por 100 mil (recalc)
3923,RR,Bonfim,12409,0,3483,,0,38,,1.0910134941142693,28068.337496978,306.2293496655653
3924,RR,Cantá,18335,1,4642,,0,48,,1.034037052994399,25317.69839105536,261.7943823288792
3925,RR,Caracaraí,21926,5,6008,,0,64,,1.0652463382157125,27401.258779531152,291.89090577396695
3926,RR,Caroebe,10169,-1,2414,,0,22,,0.9113504556752278,23738.81404267873,216.3437899498476
3927,RR,Iracema,11950,2,1843,,0,20,,1.0851871947911014,15422.594142259413,167.36401673640165
3928,RR,Mucajaí,17853,10,4430,,0,49,,1.1060948081264108,24813.756791575644,274.4636755727329
3929,RR,Normandia,11290,0,1327,,0,38,,2.8636021100226077,11753.764393268379,336.5810451727192
3930,RR,Pacaraima,17401,6,3474,,0,56,,1.6119746689694874,19964.369863800934,321.8205850238492
3931,RR,Rorainópolis,30163,0,5120,,0,74,,1.4453125,16974.438882074064,245.3336869674767
3932,RR,São João da Baliza,8201,2,2309,,0,15,,0.64963187527068,28155.103036215096,182.90452383855626
3933,RR,São Luiz,7986,-2,1281,,0,14,,1.092896174863388,16040.570999248685,175.3067868770348
3934,RR,Uiramutã,10559,0,1489,,0,24,,1.6118200134318332,14101.714177478927,227.29425134955963
3935,RS,,0,0,0,,0,0,,,,
3936,RS,Aceguá,4901,0,1263,,0,8,,0.6334125098970704,25770.25096918996,163.23199347072025
3937,RS,Água Santa,3748,0,1098,,0,11,,1.0018214936247722,29295.624332977586,293.48986125933834
3938,RS,Agudo,16461,0,3769,,0,39,,1.0347572300344918,22896.543344875765,236.9236376890833
3939,RS,Ajuricaba,7024,0,2841,,0,39,,1.3727560718057021,40447.038724373575,555.2391799544419
3940,RS,Alecrim,5950,0,823,,0,13,,1.5795868772782502,13831.932773109243,218.48739495798318
3941,RS,Alegrete,73589,0,22008,,0,337,,1.5312613595056344,29906.643655981192,457.94887822908316
3942,RS,Alegria,3464,0,700,,0,5,,0.7142857142857143,20207.852193995383,144.3418013856813
3943,RS,Almirante Tamandaré do Sul,1964,0,722,,0,8,,1.10803324099723,36761.71079429735,407.33197556008145
3944,RS,Alpestre,6258,0,1669,,0,18,,1.078490113840623,26669.86257590284,287.6318312559923
3945,RS,Alto Alegre,1638,0,490,,0,3,,0.6122448979591837,29914.529914529914,183.15018315018315
3946,RS,Alto Feliz,3028,0,819,,0,4,,0.4884004884004884,27047.55614266843,132.1003963011889
3947,RS,Alvorada,210305,2,42399,59.437483654692,0,946,0.9509997384750719,2.2311846977523055,20160.718955802287,449.822876298709
3948,RS,Amaral Ferrador,7031,0,614,,0,17,,2.768729641693811,8732.754942397953,241.78637462665338
3949,RS,Ametista do Sul,7409,0,2019,,0,30,,1.4858841010401187,27250.641112160883,404.9129437171008
3950,RS,André da Rocha,1333,0,393,,0,1,,0.2544529262086514,29482.37059264816,75.01875468867217
3951,RS,Anta Gorda,5981,0,1282,,0,10,,0.7800312012480499,21434.54271860893,167.19612104999163
3952,RS,Antônio Prado,13050,1,5666,,0,36,,0.6353688669255206,43417.624521072794,275.8620689655172
3953,RS,Arambaré,3581,0,406,,0,10,,2.4630541871921183,11337.61519128735,279.2516056967328
3954,RS,Araricá,5698,0,1993,,0,30,,1.5052684395383844,34977.184977184974,526.5005265005265
3955,RS,Aratiba,6235,0,1320,,0,8,,0.6060606060606061,21170.809943865275,128.30793905372894
3956,RS,Arroio do Meio,20805,0,6093,,0,61,,1.0011488593467914,29286.22927180966,293.19875030040856
3957,RS,Arroio do Padre,2937,0,634,,0,5,,0.7886435331230284,21586.653047327203,170.24174327545114
3958,RS,Arroio do Sal,10065,0,4830,,0,49,,1.0144927536231882,47988.077496274214,486.8355688027819
3959,RS,Arroio do Tigre,13373,0,2895,,0,27,,0.932642487046632,21648.096911687728,201.8993494354296
3960,RS,Arroio dos Ratos,14151,1,3351,,0,54,,1.611459265890779,23680.305278778884,381.59847360610553
3961,RS,Arroio Grande,18293,0,3673,,0,66,,1.7968962700789546,20078.71863554365,360.7937462417318
3962,RS,Arvorezinha,10424,0,1903,,0,35,,1.8392012611665791,18255.947812739832,335.7636224098235
3963,RS,Augusto Pestana,6661,0,2323,,0,17,,0.7318123116659492,34874.64344692989,255.21693439423512
3964,RS,Áurea,3554,0,711,,0,7,,0.9845288326300985,20005.62746201463,196.96117051209902
3965,RS,Bagé,121143,2,35554,191.5092081259338,0,384,0.0,1.080047252067278,29348.786145299357,316.9807582774077
3966,RS,Balneário Pinhal,14068,0,4386,,0,64,,1.459188326493388,31177.13960762013,454.9331816889394
3967,RS,Barão,6171,0,1494,,0,16,,1.07095046854083,24210.014584346136,259.2772646248582
3968,RS,Barão de Cotegipe,6623,0,1186,,0,12,,1.0118043844856661,17907.292767627965,181.18677336554433
3969,RS,Barão do Triunfo,7487,0,858,,0,10,,1.1655011655011656,11459.863763857353,133.56484573260317
3970,RS,Barra do Guarita,3248,0,150,,0,8,,5.333333333333334,4618.226600985222,246.30541871921181
3971,RS,Barra do Quaraí,4215,0,1182,,0,9,,0.7614213197969544,28042.70462633452,213.52313167259788
3972,RS,Barra do Ribeiro,13491,0,3008,,0,64,,2.127659574468085,22296.34571195612,474.3903342969387
3973,RS,Barra do Rio Azul,1690,0,233,,0,1,,0.4291845493562232,13786.98224852071,59.171597633136095
3974,RS,Barra Funda,2539,0,1272,,0,16,,1.257861635220126,50098.463962189846,630.1693580149665
3975,RS,Barracão,5275,0,1018,,0,18,,1.768172888015717,19298.578199052132,341.23222748815164
3976,RS,Barros Cassal,11199,0,1972,,0,20,,1.0141987829614605,17608.715063844986,178.5873738726672
3977,RS,Benjamin Constant do Sul,1994,0,222,,0,3,,1.3513513513513513,11133.400200601805,150.45135406218654
3978,RS,Bento Gonçalves,120454,1,41592,44.83039168479254,0,518,0.8301924386072691,1.2454318138103482,34529.36390655354,430.03968319856546
3979,RS,Boa Vista das Missões,2098,0,797,,0,8,,1.0037641154328731,37988.56053384175,381.31553860819827
3980,RS,Boa Vista do Buricá,6712,0,1909,,0,14,,0.7333682556312205,28441.59713945173,208.58164481525628
3981,RS,Boa Vista do Cadeado,2470,0,573,,0,6,,1.0471204188481675,23198.380566801618,242.91497975708504
3982,RS,Boa Vista do Incra,2603,0,1007,,0,6,,0.5958291956305859,38686.131386861314,230.50326546292737
3983,RS,Boa Vista do Sul,2783,0,751,,0,5,,0.6657789613848202,26985.26769673015,179.66223499820336
3984,RS,Bom Jesus,11349,0,2090,,0,31,,1.4832535885167464,18415.719446647283,273.1518195435721
3985,RS,Bom Princípio,14055,0,4100,,0,36,,0.878048780487805,29171.113482746354,256.13660618996795
3986,RS,Bom Progresso,1942,0,352,,0,3,,0.8522727272727272,18125.643666323376,154.4799176107106
3987,RS,Bom Retiro do Sul,12328,0,2581,,0,44,,1.7047655947307245,20936.080467229072,356.91109669046074
3988,RS,Boqueirão do Leão,7714,0,829,,0,37,,4.463208685162847,10746.694322011926,479.6473943479388
3989,RS,Bossoroca,6279,0,1020,,0,23,,2.2549019607843137,16244.624940277114,366.3003663003663
3990,RS,Bozano,2123,0,747,,0,9,,1.2048192771084338,35186.057465850216,423.9284032030146
3991,RS,Braga,3353,0,806,,0,14,,1.7369727047146404,24038.174768863704,417.53653444676405
3992,RS,Brochier,5074,0,1486,,0,8,,0.5383580080753702,29286.55892786756,157.66653527788725
3993,RS,Butiá,20941,0,5946,,0,71,,1.1940800538176926,28394.059500501407,339.04780096461485
3994,RS,Caçapava do Sul,33624,0,9591,,0,113,,1.1781878844750286,28524.26837972877,336.0694741851059
3995,RS,Cacequi,12561,0,1720,,0,20,,1.1627906976744187,13693.17729480137,159.22299180001593
3996,RS,Cachoeira do Sul,82201,0,25991,,0,260,,1.0003462737101305,31618.83675381078,316.2978552572353
3997,RS,Cachoeirinha,130293,1,31008,74.44759119829921,0,562,0.0,1.8124355005159958,23798.669153369716,431.3355283860223
3998,RS,Cacique Doble,5065,0,1564,,0,16,,1.0230179028132993,30878.57847976308,315.893385982231
3999,RS,Caibaté,4846,0,693,,0,8,,1.1544011544011543,14300.453982666117,165.08460586050353
4000,RS,Caiçara,4743,0,1345,,0,12,,0.8921933085501859,28357.579590976173,253.0044275774826
4001,RS,Camaquã,66261,0,15931,,0,196,,1.2303056933023666,24042.800440681545,295.79994265103153
4002,RS,Camargo,2733,2,790,,0,9,,1.139240506329114,28905.964141968532,329.3084522502744
4003,RS,Cambará do Sul,6431,0,440,,0,12,,2.727272727272727,6841.859741875292,186.59617477841704
4004,RS,Campestre da Serra,3388,0,811,,0,5,,0.6165228113440198,23937.426210153484,147.5796930342385
4005,RS,Campina das Missões,5474,0,1626,,0,13,,0.7995079950799507,29704.05553525758,237.48629886737302
4006,RS,Campinas do Sul,5454,0,1909,,0,8,,0.41906757464641176,35001.833516685,146.6813348001467
4007,RS,Campo Bom,66712,0,22785,,0,299,,1.3122668422207593,34154.275092936805,448.19522724547306
4008,RS,Campo Novo,4484,0,1609,,0,24,,1.4916096954630205,35883.14005352364,535.236396074933
4009,RS,Campos Borges,3320,0,1092,,0,13,,1.1904761904761905,32891.56626506024,391.566265060241
4010,RS,Candelária,31365,1,7111,,0,92,,1.2937702151596118,22671.76789414953,293.3205802646262
4011,RS,Cândido Godói,6198,2,1596,,0,7,,0.43859649122807015,25750.24201355276,112.93965795417876
4012,RS,Candiota,9584,0,3478,,0,20,,0.5750431282346177,36289.649415692824,208.6811352253756
4013,RS,Canela,44998,5,13626,,0,219,,1.6072214883311318,30281.345837592784,486.68829725765585
4014,RS,Canguçu,56045,2,11148,,0,142,,1.2737710800143525,19891.158890177536,253.36782942278526
4015,RS,Canoas,346616,7,108982,129.5381632700164,0,1981,1.154014817550257,1.8177313684828686,31441.710711565534,571.525838391765
4016,RS,Canudos do Vale,1716,0,267,,0,6,,2.247191011235955,15559.44055944056,349.65034965034965
4017,RS,Capão Bonito do Sul,1654,0,806,,0,7,,0.8684863523573202,48730.350665054415,423.21644498186214
4018,RS,Capão da Canoa,53049,3,23157,,0,265,,1.1443623958198386,43652.095232709384,499.5381628305906
4019,RS,Capão do Cipó,3651,0,826,,0,9,,1.0895883777239708,22623.938646946044,246.50780608052588
4020,RS,Capão do Leão,25354,0,8177,,0,109,,1.3330072153601566,32251.321290526146,429.91243985169996
4021,RS,Capela de Santana,11940,0,2420,,0,32,,1.322314049586777,20268.006700167505,268.0067001675042
4022,RS,Capitão,2757,0,921,,0,3,,0.32573289902280134,33405.875952121874,108.8139281828074
4023,RS,Capivari do Sul,4660,0,1960,,0,10,,0.5102040816326531,42060.08583690987,214.59227467811158
4024,RS,Caraá,8270,0,1413,,0,28,,1.9815994338287333,17085.852478839177,338.57315598548973
4025,RS,Carazinho,62110,1,23556,,0,327,,1.3881813550687723,37926.25986153598,526.4852680727741
4026,RS,Carlos Barbosa,29833,0,9060,,0,66,,0.728476821192053,30369.05440284249,221.2315221399122
4027,RS,Carlos Gomes,1377,0,294,,0,1,,0.3401360544217687,21350.762527233117,72.62164124909224
4028,RS,Casca,9031,1,2384,,0,24,,1.006711409395973,26397.96257335843,265.7513010740782
4029,RS,Caseiros,3202,0,713,,0,18,,2.524544179523142,22267.33291692692,562.1486570893192
4030,RS,Catuípe,8774,0,2071,,0,36,,1.7382906808305165,23603.829496238886,410.30316845224525
4031,RS,Caxias do Sul,510906,21,179113,105.6945896113962,0,1759,0.978653607512928,0.9820616035686968,35057.91672049261,344.2903391230481
4032,RS,Centenário,2891,0,409,,0,5,,1.2224938875305624,14147.353856796957,172.95053614666207
4033,RS,Cerrito,6091,0,1049,,0,17,,1.6205910390848426,17222.131012969956,279.1003119356427
4034,RS,Cerro Branco,4691,0,834,,0,8,,0.9592326139088728,17778.725218503518,170.53933063312726
4035,RS,Cerro Grande,2311,0,451,,0,7,,1.5521064301552108,19515.36131544786,302.89917784508873
4036,RS,Cerro Grande do Sul,12239,0,1352,,0,29,,2.1449704142011834,11046.65413841,236.94746302802514
4037,RS,Cerro Largo,14133,0,4791,,0,29,,0.6053016071801294,33899.38441944386,205.19351871506404
4038,RS,Chapada,9269,1,2953,,0,38,,1.2868269556383338,31858.88445355486,409.9687129140144
4039,RS,Charqueadas,40789,0,10201,,0,132,,1.2939907852171357,25009.193655152125,323.616661354777
4040,RS,Charrua,3279,0,626,,0,13,,2.07667731629393,19091.186337297957,396.4623360780726
4041,RS,Chiapetta,3756,0,1290,,0,23,,1.7829457364341086,34345.04792332269,612.3535676251331
4042,RS,Chuí,6704,0,1034,,0,6,,0.5802707930367506,15423.6276849642,89.49880668257757
4043,RS,Chuvisca,5441,0,987,,0,7,,0.7092198581560284,18140.04778533358,128.65282117257857
4044,RS,Cidreira,16254,0,5242,,0,89,,1.6978252575352917,32250.52294819737,547.5575243017104
4045,RS,Ciríaco,4747,0,1558,,0,31,,1.989730423620026,32820.72888139878,653.0440278070361
4046,RS,Colinas,2438,0,956,,0,4,,0.41841004184100417,39212.469237079575,164.06890894175555
4047,RS,Colorado,3175,0,1629,,0,16,,0.9821976672805401,51307.086614173226,503.9370078740157
4048,RS,Condor,6753,0,2830,,0,13,,0.45936395759717313,41907.30045905524,192.50703391085443
4049,RS,Constantina,9911,0,2117,,0,20,,0.9447331128956069,21360.104933911818,201.7959842599132
4050,RS,Coqueiro Baixo,1501,0,453,,0,3,,0.6622516556291391,30179.880079946703,199.86675549633577
4051,RS,Coqueiros do Sul,2306,0,324,,0,9,,2.7777777777777777,14050.303555941024,390.28620988725066
4052,RS,Coronel Barros,2519,0,1491,,0,9,,0.6036217303822937,59190.1548233426,357.2846367606193
4053,RS,Coronel Bicaco,7325,0,1407,,0,41,,2.9140014214641083,19208.191126279864,559.7269624573379
4054,RS,Coronel Pilar,1628,0,422,,0,8,,1.8957345971563981,25921.375921375922,491.4004914004914
4055,RS,Cotiporã,3853,0,1966,,0,7,,0.3560528992878942,51025.17518816506,181.67661562418894
4056,RS,Coxilha,2756,0,705,,0,13,,1.8439716312056738,25580.551523947746,471.6981132075471
4057,RS,Crissiumal,13448,0,3000,,0,26,,0.8666666666666666,22308.1499107674,193.3372992266508
4058,RS,Cristal,8009,0,2609,,0,27,,1.0348792640858566,32575.852166312896,337.12073916843553
4059,RS,Cristal do Sul,2847,0,907,,0,2,,0.2205071664829107,31858.096241657884,70.24938531787846
4060,RS,Cruz Alta,60299,0,24891,,0,284,,1.1409746494716966,41279.29153053948,470.9862518449725
4061,RS,Cruzaltense,1833,0,332,,0,7,,2.108433734939759,18112.384069830878,381.88761593016915
4062,RS,Cruzeiro do Sul,12348,1,2289,,0,43,,1.8785495849716032,18537.414965986394,348.23453190800126
4063,RS,David Canabarro,4740,0,1604,,0,18,,1.1221945137157108,33839.66244725738,379.746835443038
4064,RS,Derrubadas,2805,0,1061,,0,8,,0.7540056550424128,37825.311942959,285.204991087344
4065,RS,Dezesseis de Novembro,2427,0,501,,0,5,,0.998003992015968,20642.768850432632,206.01565718994644
4066,RS,Dilermando de Aguiar,3014,0,334,,0,5,,1.4970059880239521,11081.619110816191,165.89250165892503
4067,RS,Dois Irmãos,32671,1,8600,,0,88,,1.0232558139534882,26323.038780569925,269.35202473141317
4068,RS,Dois Irmãos das Missões,2026,0,679,,0,5,,0.7363770250368188,33514.31391905232,246.79170779861795
4069,RS,Dois Lajeados,3400,0,1018,,0,7,,0.68762278978389,29941.176470588238,205.8823529411765
4070,RS,Dom Feliciano,15414,0,2148,,0,31,,1.4432029795158288,13935.383417672245,201.11586869080057
4071,RS,Dom Pedrito,38461,5,11231,,0,136,,1.2109340219036595,29201.008814123397,353.6049504693066
4072,RS,Dom Pedro de Alcântara,2534,0,577,,0,8,,1.386481802426343,22770.32359905288,315.70639305445934
4073,RS,Dona Francisca,3041,0,270,,0,8,,2.9629629629629632,8878.65833607366,263.07135810588625
4074,RS,Doutor Maurício Cardoso,4549,0,759,,0,18,,2.371541501976284,16684.985711145306,395.69136073862387
4075,RS,Doutor Ricardo,1983,0,736,,0,4,,0.5434782608695652,37115.48159354513,201.7145738779627
4076,RS,Eldorado do Sul,41285,0,12395,,0,160,,1.290843081887858,30023.010778733194,387.5499576117234
4077,RS,Encantado,22706,0,4023,,0,64,,1.5908525975640069,17717.783845679554,281.8638245397692
4078,RS,Encruzilhada do Sul,25877,0,5617,,0,86,,1.5310664055545664,21706.534760598213,332.3414615295436
4079,RS,Engenho Velho,1034,0,383,,0,5,,1.3054830287206265,37040.618955512575,483.5589941972921
4080,RS,Entre Rios do Sul,2792,0,516,,0,6,,1.1627906976744187,18481.375358166188,214.8997134670487
4081,RS,Entre-Ijuís,8475,1,2605,,0,33,,1.2667946257197698,30737.463126843657,389.38053097345136
4082,RS,Erebango,2991,0,708,,0,4,,0.5649717514124294,23671.01303911735,133.73453694416582
4083,RS,Erechim,105862,0,29477,52.89905726322949,0,247,1.889252045115339,0.8379414458730536,27844.741266932422,233.32262757174436
4084,RS,Ernestina,3168,0,435,,0,11,,2.528735632183908,13731.060606060604,347.22222222222223
4085,RS,Erval Grande,4859,0,649,,0,8,,1.2326656394453006,13356.657748507925,164.64293064416546
4086,RS,Erval Seco,6912,0,1326,,0,9,,0.6787330316742082,19184.027777777777,130.20833333333331
4087,RS,Esmeralda,3282,0,599,,0,10,,1.669449081803005,18251.066422912856,304.69226081657524
4088,RS,Esperança do Sul,2926,0,427,,0,17,,3.9812646370023423,14593.3014354067,580.997949419002
4089,RS,Espumoso,15588,0,4725,,0,58,,1.2275132275132277,30311.77829099307,372.0810880164229
4090,RS,Estação,5958,0,2076,,0,22,,1.0597302504816954,34843.90735146022,369.2514266532393
4091,RS,Estância Velha,50022,1,13582,,0,163,,1.2001178029745252,27152.05309663748,325.8566230858422
4092,RS,Esteio,83202,4,30178,,0,427,,1.414938034329644,36270.76272204995,513.2088170957429
4093,RS,Estrela,34116,0,9132,,0,90,,0.985545335085414,26767.499120647204,263.8058389025677
4094,RS,Estrela Velha,3655,0,947,,0,9,,0.9503695881731784,25909.712722298224,246.23803009575923
4095,RS,Eugênio de Castro,2396,0,879,,0,10,,1.1376564277588168,36686.14357262103,417.3622704507512
4096,RS,Fagundes Varela,2731,0,923,,0,4,,0.43336944745395445,33797.14390333211,146.46649578908824
4097,RS,Farroupilha,72331,5,21304,,0,227,,1.0655276004506196,29453.48467462084,313.83500850257843
4098,RS,Faxinal do Soturno,6677,0,1546,,0,14,,0.9055627425614489,23154.111127751985,209.6750037441965
4099,RS,Faxinalzinho,2315,0,451,,0,6,,1.3303769401330376,19481.641468682505,259.1792656587473
4100,RS,Fazenda Vilanova,4533,0,982,,0,11,,1.120162932790224,21663.357599823517,242.66490183101698
4101,RS,Feliz,13547,0,4794,,0,29,,0.6049228201919066,35387.90876208754,214.0695356905588
4102,RS,Flores da Cunha,30745,2,9803,,0,83,,0.8466795878812609,31884.859326719794,269.96259554399086
4103,RS,Floriano Peixoto,1766,0,392,,0,1,,0.25510204081632654,22197.05549263873,56.62514156285391
4104,RS,Fontoura Xavier,10304,0,1824,,0,38,,2.083333333333333,17701.86335403727,368.7888198757764
4105,RS,Formigueiro,6664,0,1140,,0,17,,1.4912280701754386,17106.842737094838,255.1020408163265
4106,RS,Forquetinha,2412,0,498,,0,10,,2.0080321285140563,20646.76616915423,414.5936981757877
4107,RS,Fortaleza dos Valos,4320,0,1797,,0,11,,0.6121313299944352,41597.222222222226,254.62962962962965
4108,RS,Frederico Westphalen,31313,0,11301,,0,96,,0.8494823466949828,36090.441669594096,306.58193082745186
4109,RS,Garibaldi,35070,0,12909,,0,93,,0.7204276086451313,36809.23866552609,265.18391787852863
4110,RS,Garruchos,2924,0,179,,0,7,,3.910614525139665,6121.751025991793,239.39808481532148
4111,RS,Gaurama,5534,0,1195,,0,10,,0.8368200836820083,21593.783881460065,180.70112034694614
4112,RS,General Câmara,8385,0,1666,,0,28,,1.680672268907563,19868.81335718545,333.92963625521764
4113,RS,Gentil,1634,0,330,,0,5,,1.5151515151515151,20195.838433292534,305.99755201958385
4114,RS,Getúlio Vargas,16212,0,4976,,0,52,,1.045016077170418,30693.313594868,320.75006168270414
4115,RS,Giruá,16004,0,4519,,0,58,,1.2834697942022573,28236.690827293176,362.4093976505874
4116,RS,Glorinha,8098,0,2155,,0,39,,1.8097447795823667,26611.5090145715,481.6003951592986
4117,RS,Gramado,36232,3,17562,,0,170,,0.9679990889420339,48470.96489291234,469.19849856480454
4118,RS,Gramado dos Loureiros,2082,0,388,,0,4,,1.0309278350515463,18635.926993275698,192.12295869356387
4119,RS,Gramado Xavier,4325,0,1026,,0,5,,0.4873294346978557,23722.543352601155,115.60693641618498
4120,RS,Gravataí,281519,5,43176,44.75719223214064,0,1124,0.3552158113661956,2.6032981285899575,15336.79787154686,399.26257197560375
4121,RS,Guabiju,1503,1,502,,0,2,,0.398406374501992,33399.866932801066,133.06719893546241
4122,RS,Guaíba,98143,2,19395,,0,427,,2.2015983500902294,19761.979968005868,435.0794249207789
4123,RS,Guaporé,25727,0,7986,,0,81,,1.0142749812171301,31041.31845920628,314.844326971664
4124,RS,Guarani das Missões,7537,0,1780,,0,19,,1.0674157303370786,23616.823669895184,252.08969085843174
4125,RS,Harmonia,4866,0,1755,,0,17,,0.9686609686609686,36066.58446362516,349.3629264282779
4126,RS,Herval,6821,0,1924,,0,24,,1.2474012474012475,28207.007770121683,351.85456677906467
4127,RS,Herveiras,3018,0,453,,0,3,,0.6622516556291391,15009.940357852884,99.40357852882703
4128,RS,Horizontina,19329,0,6015,,0,51,,0.8478802992518704,31119.043923638055,263.8522427440633
4129,RS,Hulha Negra,6776,0,1904,,0,12,,0.6302521008403361,28099.17355371901,177.0956316410862
4130,RS,Humaitá,4762,0,711,,0,14,,1.969057665260197,14930.701385972281,293.9941201175977
4131,RS,Ibarama,4406,0,773,,0,7,,0.9055627425614489,17544.2578302315,158.87426236949614
4132,RS,Ibiaçá,4709,0,1517,,0,14,,0.922874093605801,32214.907623699302,297.303036738161
4133,RS,Ibiraiaras,7262,0,2196,,0,43,,1.9581056466302367,30239.60341503718,592.1233819884329
4134,RS,Ibirapuitã,4013,0,768,,1,18,,2.34375,19137.802143035136,448.542237727386
4135,RS,Ibirubá,20350,1,9269,,0,104,,1.1220196353436185,45547.91154791154,511.0565110565111
4136,RS,Igrejinha,36899,0,8942,,0,139,,1.5544620890181167,24233.71907097753,376.70397571749913
4137,RS,Ijuí,83475,6,33516,,0,324,,0.966702470461869,40150.943396226416,388.1401617250674
4138,RS,Ilópolis,4078,0,673,,0,5,,0.7429420505200593,16503.187837175086,122.60912211868563
4139,RS,Imbé,22800,0,9246,,0,152,,1.6439541423318191,40552.63157894737,666.6666666666667
4140,RS,Imigrante,3120,0,465,,0,9,,1.935483870967742,14903.846153846154,288.46153846153845
4141,RS,Independência,6167,0,1631,,0,14,,0.8583690987124464,26447.2190692395,227.01475595913735
4142,RS,Inhacorá,2226,0,148,,0,5,,3.3783783783783785,6648.69721473495,224.61814914645103
4143,RS,Ipê,6640,0,2308,,0,17,,0.7365684575389948,34759.03614457831,256.0240963855422
4144,RS,Ipiranga do Sul,1889,0,561,,0,2,,0.35650623885918004,29698.253043938596,105.87612493382743
4145,RS,Iraí,7241,0,1238,,0,18,,1.4539579967689822,17097.08603784008,248.58444966164893
4146,RS,Itaara,5499,0,1138,,0,18,,1.5817223198594026,20694.671758501547,327.33224222585926
4147,RS,Itacurubi,3465,0,117,,0,9,,7.6923076923076925,3376.6233766233763,259.7402597402597
4148,RS,Itapuca,2094,0,370,,0,3,,0.8108108108108109,17669.53199617956,143.26647564469914
4149,RS,Itaqui,37620,1,11052,,0,73,,0.6605139341295694,29377.99043062201,194.04572036150984
4150,RS,Itati,2419,0,683,,0,12,,1.7569546120058566,28234.80777180653,496.07275733774287
4151,RS,Itatiba do Sul,3324,0,625,,0,4,,0.64,18802.647412755716,120.33694344163659
4152,RS,Ivorá,1910,0,130,,0,1,,0.7692307692307693,6806.2827225130895,52.356020942408385
4153,RS,Ivoti,24293,0,7788,,0,79,,1.0143810991268618,32058.617708805003,325.196558679455
4154,RS,Jaboticaba,3810,0,1161,,0,12,,1.03359173126615,30472.44094488189,314.96062992125985
4155,RS,Jacuizinho,2692,0,473,,0,3,,0.6342494714587738,17570.579494799404,111.4413075780089
4156,RS,Jacutinga,3561,0,982,,0,4,,0.40733197556008144,27576.523448469532,112.32799775344004
4157,RS,Jaguarão,26680,0,8760,,0,66,,0.7534246575342466,32833.5832083958,247.37631184407797
4158,RS,Jaguari,10848,0,3470,,0,42,,1.2103746397694526,31987.463126843657,387.16814159292034
4159,RS,Jaquirana,3716,0,1118,,0,11,,0.9838998211091234,30086.11410118407,296.0172228202368
4160,RS,Jari,3503,0,418,,0,5,,1.1961722488038278,11932.629174992864,142.73479874393377
4161,RS,Jóia,8560,0,2501,,0,26,,1.0395841663334666,29217.289719626166,303.7383177570093
4162,RS,Júlio de Castilhos,19293,0,5028,,0,58,,1.1535401750198886,26061.26574405225,300.62717047633856
4163,RS,Lagoa Bonita do Sul,2903,0,257,,0,1,,0.38910505836575876,8852.910781949708,34.44712366517396
4164,RS,Lagoa dos Três Cantos,1609,0,640,,0,5,,0.78125,39776.25854568055,310.75201988812927
4165,RS,Lagoa Vermelha,27807,0,8450,,0,122,,1.4437869822485208,30388.031790556335,438.73844715359445
4166,RS,Lagoão,6452,0,946,,0,15,,1.5856236786469344,14662.120272783632,232.48605083694977
4167,RS,Lajeado,84014,1,27883,,0,260,,0.9324678119284151,33188.516199681006,309.4722308186731
4168,RS,Lajeado do Bugre,2564,0,531,,0,17,,3.2015065913371,20709.828393135725,663.0265210608425
4169,RS,Lavras do Sul,7480,0,1659,,0,20,,1.2055455093429777,22179.14438502674,267.379679144385
4170,RS,Liberato Salzano,5219,0,1252,,0,12,,0.9584664536741214,23989.269975091014,229.92910519256563
4171,RS,Lindolfo Collor,6054,0,1773,,0,18,,1.015228426395939,29286.422200198216,297.3240832507433
4172,RS,Linha Nova,1714,0,518,,0,4,,0.7722007722007722,30221.703617269548,233.3722287047841
4173,RS,Maçambará,4587,0,1705,,0,6,,0.3519061583577713,37170.26378896883,130.80444735120994
4174,RS,Machadinho,5445,0,1774,,0,15,,0.8455467869222096,32580.34894398531,275.4820936639118
4175,RS,Mampituba,2981,0,710,,0,3,,0.42253521126760557,23817.51090238175,100.63737001006372
4176,RS,Manoel Viana,7299,0,1705,,0,14,,0.8211143695014663,23359.364296478972,191.8070968625839
4177,RS,Maquiné,6714,0,2250,,0,27,,1.2,33512.06434316354,402.1447721179625
4178,RS,Maratá,2691,0,736,,0,5,,0.6793478260869565,27350.42735042735,185.80453363062057
4179,RS,Marau,44161,5,17287,,0,134,,0.7751489558627871,39145.3997871425,303.43515771834876
4180,RS,Marcelino Ramos,4402,0,1162,,0,11,,0.9466437177280551,26397.09223080418,249.8864152657883
4181,RS,Mariana Pimentel,3885,0,1008,,0,8,,0.7936507936507936,25945.945945945947,205.92020592020592
4182,RS,Mariano Moro,2031,0,246,,0,6,,2.4390243902439024,12112.259970457902,295.4209748892172
4183,RS,Marques de Souza,4009,0,618,,0,9,,1.4563106796116505,15415.31554003492,224.49488650536296
4184,RS,Mata,4823,0,1278,,0,14,,1.0954616588419406,26498.030271615175,290.2757619738752
4185,RS,Mato Castelhano,2540,1,878,,0,17,,1.9362186788154898,34566.92913385826,669.2913385826772
4186,RS,Mato Leitão,4515,0,1777,,0,9,,0.5064715813168261,39357.69656699889,199.33554817275746
4187,RS,Mato Queimado,1648,0,355,,0,4,,1.1267605633802817,21541.26213592233,242.71844660194174
